Query Typed,Profile Name,Country Iso Code,Displayed Name,Utc Timestamp,Action,Is Kids,Section,Device,Month,YearMonth
marco polo,olu,AR,Alejandro Magno: La creación de un dios,2026-03-01 22:23:04,select,0,title_results,iPhone,3,2026-03
marco polo,olu,AR,Marco Polo: One Hundred Eyes (Trailer),2026-03-01 22:22:48,supplemental-play,0,title_results,iPhone,3,2026-03
marco polo,olu,AR,Marco Polo: Cien Ojos,2026-03-01 22:22:48,select,0,title_results,iPhone,3,2026-03
marco polo,olu,AR,Marco Polo: Season 2 (Trailer),2026-03-01 22:22:33,supplemental-play,0,title_results,iPhone,3,2026-03
marco polo,olu,AR,Marco Polo,2026-03-01 22:22:31,select,0,title_results,iPhone,3,2026-03
scho,UMA,AR,The School for Good and Evil,2026-02-24 11:46:52,play,0,title_results,HTML 5,2,2026-02
the play,olu,AR,The Playlist,2026-02-24 02:38:37,select,0,title_results,iPhone,2,2026-02
schoo,UMA,ES,Work It PVS Trailer B,2026-02-22 22:30:13,supplemental-play,0,title_results,iPhone,2,2026-02
schoo,UMA,ES,Work it: Al ritmo de los sueños,2026-02-22 22:30:12,select,0,title_results,iPhone,2,2026-02
schoo,UMA,ES,The School for Good and Evil,2026-02-22 22:29:57,download,0,title_results,iPhone,2,2026-02
schoo,UMA,ES,Trailer 2: The School for Good and Evil,2026-02-22 22:29:56,supplemental-play,0,title_results,iPhone,2,2026-02
schoo,UMA,ES,The School for Good and Evil,2026-02-22 22:29:56,select,0,title_results,iPhone,2,2026-02
,UMA,IT,The Kissing Booth_Autohook_4_16x9,2026-02-21 22:37:38,supplemental-play,0,prequery_results,iPhone,2,2026-02
,UMA,IT,El stand de los besos,2026-02-21 22:37:38,select,0,prequery_results,iPhone,2,2026-02
happ,UMA,IT,Happy Gilmore 2,2026-02-21 22:31:05,download,0,title_results,iPhone,2,2026-02
happ,UMA,IT,Happy Gilmore 2,2026-02-21 22:31:03,select,0,title_results,iPhone,2,2026-02
happ,UMA,IT,Clip 4: Happy Gilmore 2,2026-02-21 22:31:03,supplemental-play,0,title_results,iPhone,2,2026-02
en el barro,olu,CH,"In the Mud: Season 2: ""Episode 1""",2026-02-13 16:35:56,play,0,title_results,HTML 5,2,2026-02
parasi,olu,AR,Parasite,2026-01-30 01:54:16,select,0,title_results,iPhone,1,2026-01
sky,olu,AR,Trailer: Skyscraper Live,2026-01-24 02:36:24,supplemental-play,0,title_results,iPhone,1,2026-01
sky,olu,AR,Trailer: Skyscraper Live,2026-01-24 02:36:00,supplemental-play,0,title_results,iPhone,1,2026-01
sky,olu,AR,Skyscraper Live,2026-01-24 02:35:02,add,0,title_results,iPhone,1,2026-01
sky,olu,AR,Trailer: Skyscraper Live,2026-01-24 02:35:00,supplemental-play,0,title_results,iPhone,1,2026-01
sky,olu,AR,Skyscraper Live,2026-01-24 02:34:59,select,0,title_results,iPhone,1,2026-01
el irlandes,SIL,AR,El Irlandés,2026-01-17 01:16:59,select,0,title_results,iPad,1,2026-01
martin scorsese,SIL,AR,El Irlandés,2026-01-16 23:58:04,play,0,suggestion_results,MVPD STB,1,2026-01
martin scorsese,SIL,AR,El Irlandés,2026-01-16 23:53:28,play,0,suggestion_results,MVPD STB,1,2026-01
martin scorsese,SIL,AR,El Irlandés,2026-01-16 23:53:08,select,0,suggestion_results,MVPD STB,1,2026-01
martin scorsese,SIL,AR,El Irlandés: Una charla detrás de cámaras,2026-01-16 23:52:51,select,0,suggestion_results,MVPD STB,1,2026-01
scor,SIL,AR,Martin Scorsese,2026-01-16 23:52:03,select,0,suggestion_results,MVPD STB,1,2026-01
stand up,olu,AR,Marcello Hernández: American Boy,2026-01-15 23:14:35,play,0,title_results,iPhone,1,2026-01
stand up,olu,AR,Marcello Hernández: American Boy,2026-01-15 23:14:31,select,0,title_results,iPhone,1,2026-01
str,olu,AR,Stranger Things,2026-01-12 16:25:54,select,0,title_results,iPhone,1,2026-01
bajo el ,olu,AR,En la Toscana,2026-01-12 04:30:16,add,0,suggestion_results,HTML 5,1,2026-01
bajo el ,olu,AR,Bajo el sol de Toscana,2026-01-12 04:29:53,select,0,suggestion_results,HTML 5,1,2026-01
,olu,AR,Clip 5: Stranger Things 5,2026-01-12 03:03:09,supplemental-play,0,prequery_results,iPhone,1,2026-01
,olu,AR,Stranger Things,2026-01-12 03:03:08,select,0,prequery_results,iPhone,1,2026-01
stra,olu,AR,Una última aventura: Detrás de cámaras de Stranger Things 5,2026-01-11 05:27:24,add,0,title_results,HTML 5,1,2026-01
365,UMA,AR,The Next 365 Days,2026-01-11 01:13:05,play,0,title_results,HTML 5,1,2026-01
tor,SIL,AR,Toro salvaje,2026-01-10 23:18:16,play,0,title_results,MVPD STB,1,2026-01
tor,SIL,AR,Toro salvaje,2026-01-10 23:17:27,select,0,title_results,MVPD STB,1,2026-01
365,UMA,AR,365 días más,2026-01-10 17:23:34,play,0,title_results,HTML 5,1,2026-01
scor,SIL,AR,Buenos muchachos,2026-01-10 16:18:27,play,0,title_results,iPad,1,2026-01
scor,SIL,AR,Buenos muchachos,2026-01-10 16:18:21,select,0,title_results,iPad,1,2026-01
scor,olu,AR,La isla siniestra,2026-01-10 01:14:40,select,0,title_results,iPhone,1,2026-01
scor,olu,AR,Shutter Island_hook_01_16x9_backfill,2026-01-10 01:14:40,supplemental-play,0,title_results,iPhone,1,2026-01
is,olu,AR,La isla siniestra,2026-01-10 00:26:34,play,0,title_results,MVPD STB,1,2026-01
is,olu,AR,La isla siniestra,2026-01-10 00:26:06,select,0,title_results,MVPD STB,1,2026-01
scors,olu,AR,Buenos muchachos,2026-01-10 00:23:17,select,0,title_results,iPhone,1,2026-01
scors,olu,AR,GoodFellas_hook_01_16x9_backfill,2026-01-10 00:23:17,supplemental-play,0,title_results,iPhone,1,2026-01
scors,olu,AR,Buenos muchachos,2026-01-10 00:23:08,select,0,title_results,iPhone,1,2026-01
scors,olu,AR,GoodFellas_hook_01_16x9_backfill,2026-01-10 00:23:08,supplemental-play,0,title_results,iPhone,1,2026-01
scors,olu,AR,GoodFellas_hook_01_16x9_backfill,2026-01-10 00:21:34,supplemental-play,0,title_results,iPhone,1,2026-01
scors,olu,AR,Buenos muchachos,2026-01-10 00:21:34,select,0,title_results,iPhone,1,2026-01
ciencu,UMA,AR,365 días,2026-01-09 03:41:01,play,0,title_results,HTML 5,1,2026-01
peop,olu,AR,Trailer: People We Meet on Vacation,2026-01-08 23:22:53,supplemental-play,0,title_results,iPhone,1,2026-01
peop,olu,AR,People We Meet on Vacation,2026-01-08 23:22:53,select,0,title_results,iPhone,1,2026-01
punch drunk love,SIL,AR,Los Meyerowitz: La familia no se elige (Historias nuevas y selectas),2026-01-08 00:02:22,select,0,title_results,iPad,1,2026-01
nuestros amantes,SIL,AR,Nuestros Amantes,2026-01-01 18:36:14,play,0,title_results,iPad,1,2026-01
nuestros amantes,SIL,AR,Nuestros Amantes,2026-01-01 18:35:50,select,0,title_results,iPad,1,2026-01
historia de un matrimonio ,SIL,AR,Historia de un matrimonio,2025-12-22 00:44:38,play,0,title_results,iPad,12,2025-12
historia de un matrimonio ,SIL,AR,Historia de un matrimonio,2025-12-22 00:44:34,select,0,title_results,iPad,12,2025-12
21 g,olu,AR,Elefante blanco,2025-12-21 23:51:58,play,0,title_results,MVPD STB,12,2025-12
21 g,olu,AR,Elefante blanco,2025-12-21 22:04:28,play,0,title_results,MVPD STB,12,2025-12
21 g,olu,AR,Elefante blanco,2025-12-21 22:03:00,select,0,title_results,MVPD STB,12,2025-12
españa,olu,AR,Amores Perros_hook_02_16x9,2025-12-19 23:50:33,supplemental-play,0,title_results,iPhone,12,2025-12
españa,olu,AR,Amores perros,2025-12-19 23:50:32,select,0,title_results,iPhone,12,2025-12
german,olu,AR,Dark (Trailer),2025-12-12 02:51:35,supplemental-play,0,title_results,HTML 5,12,2025-12
german,olu,AR,German,2025-12-12 02:48:07,select,0,suggestion_results,HTML 5,12,2025-12
german,olu,AR,German-Language Movies,2025-12-12 02:48:03,select,0,suggestion_results,HTML 5,12,2025-12
home,olu,AR,El libro de la vida,2025-12-12 02:39:20,play,0,title_results,HTML 5,12,2025-12
viena,olu,AR,Viena,2025-12-10 17:35:34,select,0,suggestion_results,HTML 5,12,2025-12
el li,olu,AR,El libro de la vida,2025-12-08 09:35:06,play,0,title_results,HTML 5,12,2025-12
amores,olu,AR,Amores perros,2025-12-07 22:36:09,play,0,title_results,HTML 5,12,2025-12
amores,olu,AR,Amores perros,2025-12-07 02:39:27,play,0,title_results,HTML 5,12,2025-12
amore,SIL,AR,Amores perros,2025-12-07 00:36:22,play,0,title_results,MVPD STB,12,2025-12
amore,SIL,AR,Amores perros,2025-12-07 00:35:55,select,0,title_results,MVPD STB,12,2025-12
almodovar,olu,AR,Amores perros,2025-12-07 00:34:47,select,0,title_results,iPhone,12,2025-12
almodovar,olu,AR,Amores Perros_hook_03_16x9,2025-12-07 00:34:47,supplemental-play,0,title_results,iPhone,12,2025-12
almodovar,olu,AR,Nine Queens_hook_01,2025-12-07 00:34:37,supplemental-play,0,title_results,iPhone,12,2025-12
almodovar,olu,AR,Nueve Reinas,2025-12-07 00:34:36,select,0,title_results,iPhone,12,2025-12
almodovar,olu,AR,The Room Next Door_hook_05_16x9,2025-12-07 00:34:20,supplemental-play,0,title_results,iPhone,12,2025-12
almodovar,olu,AR,La habitación de al lado,2025-12-07 00:34:20,select,0,title_results,iPhone,12,2025-12
peliculas españolas,olu,AR,El silencio del pantano,2025-12-07 00:33:56,select,0,title_results,iPhone,12,2025-12
peliculas españolas,olu,AR,Trailer: The Silence of the Marsh,2025-12-07 00:33:56,supplemental-play,0,title_results,iPhone,12,2025-12
josh ,olu,AR,Josh O'Connor,2025-12-02 01:44:07,select,0,suggestion_results,HTML 5,12,2025-12
bla,olu,AR,Black Mirror,2025-11-29 16:18:18,select,0,title_results,iPhone,11,2025-11
la diplo,olu,AR,Season 3 Teaser: The Diplomat,2025-10-29 14:08:47,supplemental-play,0,title_results,iPhone,10,2025-10
la diplo,olu,AR,La diplomática,2025-10-29 14:08:46,select,0,title_results,iPhone,10,2025-10
shes the man,UMA,AR,Bailando,2025-10-24 01:38:12,play,0,title_results,HTML 5,10,2025-10
enola holmes,olu,AR,Enola Holmes 2,2025-10-09 00:34:07,play,0,title_results,HTML 5,10,2025-10
gil,olu,AR,"Gilmore Girls: Season 3: ""Haunted Leg""",2025-09-17 03:47:26,play,0,title_results,iPhone,9,2025-09
gil,olu,AR,Las chicas Gilmore,2025-09-17 03:47:22,select,0,title_results,iPhone,9,2025-09
gil,olu,AR,"Gilmore Girls: Season 2: ""Sadie, Sadie...""",2025-09-16 22:42:22,play,0,title_results,HTML 5,9,2025-09
div,UMA,AR,"Community Squad: Season 1: ""Urban Guard""",2025-09-16 01:37:43,play,0,title_results,HTML 5,9,2025-09
di,olu,AR,Reclutas,2025-09-09 12:26:37,add,0,title_results,HTML 5,9,2025-09
di,olu,AR,División Palermo,2025-09-09 01:10:25,play,0,title_results,HTML 5,9,2025-09
divi,olu,AR,División Palermo,2025-09-06 18:37:58,play,0,title_results,HTML 5,9,2025-09
hayden christensen,olu,AR,El escuadrón del crimen,2025-09-06 02:06:04,add,0,title_results,HTML 5,9,2025-09
love death,olu,AR,"Love, Death & Robots: Volume 1: ""THE WITNESS""",2025-09-04 00:53:00,play,0,title_results,iPhone,9,2025-09
love death,olu,AR,"Volume 4 Clip 5: Love, Death & Robots",2025-09-04 00:52:52,supplemental-play,0,title_results,iPhone,9,2025-09
love death,olu,AR,"Love, Death & Robots",2025-09-04 00:52:52,select,0,title_results,iPhone,9,2025-09
love death,olu,AR,Civilization VI,2025-09-04 00:52:51,select,0,title_results,iPhone,9,2025-09
love death,olu,AR,"Love, Death & Robots: Volume 3: ""Jibaro""",2025-09-04 00:51:33,play,0,title_results,iPhone,9,2025-09
love death,olu,AR,"Volume 4 Clip 5: Love, Death & Robots",2025-09-04 00:34:50,supplemental-play,0,title_results,iPhone,9,2025-09
love de,olu,AR,"Love, Death & Robots",2025-09-04 00:34:49,select,0,title_results,iPhone,9,2025-09
merli,olu,AR,Season 2 Part 2 Clip 2: Wednesday,2025-09-03 18:22:12,supplemental-play,0,title_results,iPhone,9,2025-09
merli,olu,AR,Merlina,2025-09-03 18:22:12,select,0,title_results,iPhone,9,2025-09
vi,SIL,AR,Viudas,2025-08-24 20:36:28,play,0,title_results,MVPD STB,8,2025-08
vi,SIL,AR,Viudas,2025-08-24 20:36:23,select,0,title_results,MVPD STB,8,2025-08
vi,SIL,AR,Vivir dos veces,2025-08-24 18:29:09,play,0,title_results,MVPD STB,8,2025-08
vi,SIL,AR,Vivir dos veces,2025-08-24 18:28:58,select,0,title_results,MVPD STB,8,2025-08
vivir dos ,SIL,AR,Vivir dos veces,2025-08-24 17:56:27,play,0,title_results,iPad,8,2025-08
vivir dos ,SIL,AR,Vivir dos veces,2025-08-24 17:56:20,select,0,title_results,iPad,8,2025-08
b,UMA,AR,Bridgerton,2025-08-19 23:37:52,play,0,title_results,HTML 5,8,2025-08
b,UMA,AR,Bridgerton,2025-08-19 21:11:31,play,0,title_results,HTML 5,8,2025-08
beauti,olu,AR,A Beautiful Mind,2025-08-15 14:48:46,play,0,title_results,HTML 5,8,2025-08
arge,olu,AR,Argentina,2025-08-11 00:11:02,select,0,suggestion_results,HTML 5,8,2025-08
gossip,UMA,AR,Gossip Girl,2025-07-30 20:23:15,play,0,title_results,HTML 5,7,2025-07
go,olu,US,Gossip Girl: Season 1_hook_primary_16x9,2025-07-29 04:18:49,supplemental-play,0,title_results,iPhone,7,2025-07
go,olu,US,Gossip Girl,2025-07-29 04:18:49,select,0,title_results,iPhone,7,2025-07
gosi,UMA,US,Gossip Girl: Season 1_hook_primary_16x9,2025-07-28 03:04:49,supplemental-play,0,title_results,iPhone,7,2025-07
gosi,UMA,US,Chica Indiscreta,2025-07-28 03:04:49,select,0,title_results,iPhone,7,2025-07
egip,olu,US,The Prince of Egypt_hook_primary_backfill,2025-07-26 04:21:29,supplemental-play,0,title_results,iPhone,7,2025-07
egip,olu,US,El príncipe de Egipto,2025-07-26 04:21:12,play,0,title_results,iPhone,7,2025-07
egip,olu,US,El príncipe de Egipto,2025-07-26 04:21:10,select,0,title_results,iPhone,7,2025-07
bee,UMA,US,Grown Ups,2025-07-26 04:02:31,select,0,title_results,iPhone,7,2025-07
bee,UMA,US,The Prince of Egypt_hook_primary_backfill,2025-07-26 04:01:58,supplemental-play,0,title_results,iPhone,7,2025-07
bee,UMA,US,The Prince of Egypt,2025-07-26 04:01:57,select,0,title_results,iPhone,7,2025-07
bee,UMA,US,,2025-07-26 04:01:46,select,0,title_results,iPhone,7,2025-07
bee,UMA,US,Beetlejuice Beetlejuice_hook_primary_16x9,2025-07-26 04:01:04,supplemental-play,0,title_results,iPhone,7,2025-07
bee,UMA,US,"Beetlejuice, el superfantasma",2025-07-26 04:01:03,select,0,title_results,iPhone,7,2025-07
bee,UMA,US,Bee Movie - CLM 4,2025-07-26 04:00:30,supplemental-play,0,title_results,iPhone,7,2025-07
bee,UMA,US,Bee Movie: La historia de una abeja,2025-07-26 04:00:29,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie - CLM 10,2025-07-25 04:21:34,supplemental-play,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie,2025-07-25 04:21:31,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie - CLM 10,2025-07-25 04:20:37,supplemental-play,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie - CLM 10,2025-07-25 04:06:05,supplemental-play,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie - CLM 10,2025-07-25 04:05:06,supplemental-play,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Bee Movie,2025-07-25 04:05:06,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,A Tale Dark & Grimm: Season 1 - CLM 13,2025-07-25 04:03:47,supplemental-play,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Cuentos lúgubres del reino de Grimm,2025-07-25 04:03:46,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,World of Winx,2025-07-25 04:03:42,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Ever After High,2025-07-25 04:03:32,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Wallace y Gromit: La venganza se sirve con plumas,2025-07-25 04:03:12,select,0,title_results,iPhone,7,2025-07
peliculas infantiles,olu,US,Robot salvaje,2025-07-25 04:02:52,select,0,title_results,iPhone,7,2025-07
shrek,olu,US,Lo que el agua se llevó,2025-07-24 04:16:42,play,0,title_results,iPhone,7,2025-07
shrek,olu,US,Lo que el agua se llevó,2025-07-24 04:16:39,select,0,title_results,iPhone,7,2025-07
shrek,olu,US,Flushed Away_hook_primary_16x9,2025-07-24 04:16:31,supplemental-play,0,title_results,iPhone,7,2025-07
cart,SIL,AR,La última carta de amor,2025-07-23 02:00:54,select,0,title_results,MVPD STB,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:28,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:26,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:26,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:25,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:24,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:24,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:23,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:22,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:22,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:21,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:20,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:20,download,0,title_results,iPad,7,2025-07
sex,UMA,AR,,2025-07-20 17:25:17,select,0,title_results,iPad,7,2025-07
shes the man,UMA,AR,Sydney White,2025-07-19 23:48:53,select,0,title_results,iPhone,7,2025-07
shes the man,UMA,AR,Sydney White_hook_primary_backfill,2025-07-19 23:48:53,supplemental-play,0,title_results,iPhone,7,2025-07
step up,UMA,AR,Siente el ritmo,2025-07-19 23:48:14,select,0,title_results,iPhone,7,2025-07
step up,UMA,AR,Feel the Beat_PVS_MEGA,2025-07-19 23:48:14,supplemental-play,0,title_results,iPhone,7,2025-07
woody allen,SIL,AR,Un día lluvioso en Nueva York,2025-07-14 01:59:58,play,0,title_results,iPad,7,2025-07
woody allen,SIL,AR,Un día lluvioso en Nueva York,2025-07-14 01:59:48,select,0,title_results,iPad,7,2025-07
xo,UMA,AR,"XO, Kitty",2025-07-12 15:10:46,play,0,title_results,HTML 5,7,2025-07
fove,UMA,AR,Por siempre,2025-07-10 02:23:04,play,0,title_results,HTML 5,7,2025-07
fove,UMA,AR,Por siempre,2025-07-09 21:33:07,play,0,title_results,HTML 5,7,2025-07
she,UMA,AR,,2025-07-04 15:53:19,play,0,title_results,HTML 5,7,2025-07
she,UMA,AR,"My Life With the Walter Boys: Season 1: ""Welcome to Colorado""",2025-07-04 00:34:46,play,0,title_results,HTML 5,7,2025-07
,olu,AR,"Geek Girl: Season 1: ""Chapter 1""",2025-07-01 02:45:28,play,0,prequery_results,iPhone,7,2025-07
,olu,AR,Season 1 Trailer: Geek Girl,2025-07-01 02:45:24,supplemental-play,0,prequery_results,iPhone,7,2025-07
,olu,AR,Geek Girl,2025-07-01 02:45:24,select,0,prequery_results,iPhone,7,2025-07
sofia,olu,AR,Mi lista de deseos,2025-07-01 02:44:17,select,0,title_results,iPhone,7,2025-07
house of card,UMA,AR,House of Cards: Season 6_shortpreview_noStacks,2025-06-15 22:51:35,supplemental-play,0,title_results,iPhone,6,2025-06
house of card,UMA,AR,House of Cards,2025-06-15 22:51:34,select,0,title_results,iPhone,6,2025-06
microsoft,SIL,AR,,2025-06-14 18:50:32,play,0,title_results,iPad,6,2025-06
microsoft,SIL,AR,Bill Gates bajo la lupa,2025-06-13 22:39:01,play,0,title_results,iPad,6,2025-06
microsoft,SIL,AR,Bill Gates bajo la lupa,2025-06-13 22:38:50,select,0,title_results,iPad,6,2025-06
coding,olu,AR,"What's Next? The Future with Bill Gates: Season 1: ""What Can AI Do for Us/to Us""",2025-06-06 03:32:54,play,0,title_results,iPhone,6,2025-06
coding,olu,AR,¿Y ahora qué? El futuro según Bill Gates,2025-06-06 03:32:45,select,0,title_results,iPhone,6,2025-06
coding,olu,AR,Season 1 High Context Clip 4: What's Next? The Future with Bill Gates,2025-06-06 03:32:45,supplemental-play,0,title_results,iPhone,6,2025-06
coding,olu,AR,Trailer: The Speed Cubers,2025-06-06 03:32:26,supplemental-play,0,title_results,iPhone,6,2025-06
coding,olu,AR,Los speedcubers,2025-06-06 03:32:26,select,0,title_results,iPhone,6,2025-06
coding,olu,AR,Upper Bound Clip 15: A Trip to Infinity,2025-06-06 03:19:09,supplemental-play,0,title_results,iPhone,6,2025-06
coding,olu,AR,Un viaje al infinito,2025-06-06 03:19:08,select,0,title_results,iPhone,6,2025-06
ladyb,olu,AR,Mundo Miraculous: Shanghái - La leyenda de Ladydragon,2025-05-13 01:37:46,play,0,title_results,HTML 5,5,2025-05
el eterna,olu,AR,"The Eternaut: Season 1: ""Step Into the Sun""",2025-05-07 12:51:56,play,0,title_results,HTML 5,5,2025-05
,SIL,AR,"The Eternaut: Season 1: ""Cold Tomato Juice""",2025-05-07 03:09:11,play,0,prequery_results,iPad,5,2025-05
,SIL,AR,El Eternauta,2025-05-07 03:09:05,select,0,prequery_results,iPad,5,2025-05
philo,olu,AR,"Cunk On Earth: Season 1: ""Faith/Off""",2025-04-26 19:50:56,play,0,title_results,HTML 5,4,2025-04
philo,olu,AR,"Cunk On Earth: Season 1: ""The Renaissance Will Not Be Televised""",2025-04-26 19:50:47,play,0,title_results,HTML 5,4,2025-04
ameli,olu,AR,Amélie,2025-04-26 19:44:12,select,0,suggestion_results,HTML 5,4,2025-04
philom,olu,AR,"Cunk On Earth: Season 1: ""In the Beginnings""",2025-04-23 21:24:35,play,0,title_results,iPad,4,2025-04
philom,olu,AR,La Tierra según Philomena Cunk,2025-04-23 21:24:32,select,0,title_results,iPad,4,2025-04
,olu,AR,Season 1 Moment of High Emotion Clip: Cunk On Earth,2025-04-23 21:05:33,supplemental-play,0,prequery_results,iPhone,4,2025-04
,olu,AR,Season 1 Moment of High Emotion Clip: Cunk On Earth,2025-04-23 21:04:53,supplemental-play,0,prequery_results,iPhone,4,2025-04
,olu,AR,Season 1 Moment of High Emotion Clip: Cunk On Earth,2025-04-23 21:02:35,supplemental-play,0,prequery_results,iPhone,4,2025-04
,olu,AR,La Tierra según Philomena Cunk,2025-04-23 21:02:35,select,0,prequery_results,iPhone,4,2025-04
kevin can ,olu,AR,La Tierra según Philomena Cunk,2025-04-23 17:38:32,add,0,title_results,iPhone,4,2025-04
kevin can ,olu,AR,Season 1 Moment of High Emotion Clip: Cunk On Earth,2025-04-23 17:38:26,supplemental-play,0,title_results,iPhone,4,2025-04
kevin can ,olu,AR,La Tierra según Philomena Cunk,2025-04-23 17:38:25,select,0,title_results,iPhone,4,2025-04
,SIL,AR,"Emily in Paris: Season 3: ""I Have Two Lovers""",2025-04-19 03:22:43,play,0,prequery_results,iPad,4,2025-04
,SIL,AR,,2025-04-19 03:20:19,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Borgen,2025-04-19 03:19:53,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Detrás de sus ojos,2025-04-19 03:19:21,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Cómo cambiar tu mente,2025-04-19 03:19:21,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Detrás de sus ojos,2025-04-19 03:18:48,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Mi lista de deseos,2025-04-19 03:17:26,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Si la vida te da mandarinas...,2025-04-19 03:14:34,select,0,prequery_results,iPad,4,2025-04
,SIL,AR,Amores prohibidos,2025-04-19 03:14:32,select,0,prequery_results,iPad,4,2025-04
habia una vez en hollywood,SIL,AR,Despicable Me,2025-04-19 03:12:48,select,0,title_results,iPad,4,2025-04
habia una vez en hollywood,SIL,AR,Black Mirror,2025-04-19 03:10:01,select,0,title_results,iPad,4,2025-04
,olu,AR,"Stranger Things 4: ""Chapter Nine: The Piggyback""",2025-04-18 20:07:05,play,0,prequery_results,iPad,4,2025-04
,olu,AR,Stranger Things,2025-04-18 20:06:55,select,0,prequery_results,iPad,4,2025-04
wes ander,olu,AR,La teoría del todo,2025-04-18 20:06:09,select,0,title_results,iPad,4,2025-04
wes ander,olu,AR,Un viaje al infinito,2025-04-18 20:05:42,select,0,title_results,iPad,4,2025-04
wes ander,olu,AR,La maravillosa historia de Henry Sugar,2025-04-18 15:30:58,select,0,title_results,iPad,4,2025-04
stran,olu,AR,"Stranger Things 4: ""Chapter Eight: Papa""",2025-04-18 03:13:30,play,0,title_results,iPhone,4,2025-04
stran,olu,AR,"Stranger Things 4: ""Chapter Seven: The Massacre at Hawkins Lab""",2025-04-17 22:31:17,play,0,title_results,iPhone,4,2025-04
stran,olu,AR,Genre Specific Moment Clip: Stranger Things 4 Volume 2,2025-04-17 22:31:14,supplemental-play,0,title_results,iPhone,4,2025-04
stran,olu,AR,"Stranger Things 4: ""Chapter One: The Hellfire Club""",2025-04-17 20:09:10,play,0,title_results,iPhone,4,2025-04
stran,olu,AR,Genre Specific Moment Clip: Stranger Things 4 Volume 2,2025-04-17 20:09:02,supplemental-play,0,title_results,iPhone,4,2025-04
stran,olu,AR,Stranger Things,2025-04-17 20:09:01,select,0,title_results,iPhone,4,2025-04
stran,olu,AR,Detrás del telón de Stranger Things: The First Shadow,2025-04-17 20:08:57,select,0,title_results,iPhone,4,2025-04
never,UMA,AR,Season 2 Direct Lift Hook 5: Never Have I Ever,2025-04-06 12:23:44,supplemental-play,0,title_results,iPhone,4,2025-04
never,UMA,AR,Never Have I Ever,2025-04-06 12:23:43,select,0,title_results,iPhone,4,2025-04
ba,UMA,AR,Baby,2025-04-03 00:29:40,play,0,title_results,HTML 5,4,2025-04
blac,olu,AR,Season 6,2025-04-01 21:46:53,supplemental-play,0,title_results,iPhone,4,2025-04
blac,olu,AR,Black Mirror,2025-04-01 21:46:52,select,0,title_results,iPhone,4,2025-04
adolescencia,SIL,AR,"Adolescence: Limited Series: ""Episode 2""",2025-03-29 02:50:40,play,0,suggestion_results,MVPD STB,3,2025-03
adolescencia,SIL,AR,Adolescencia,2025-03-29 02:49:50,select,0,suggestion_results,MVPD STB,3,2025-03
ado,SIL,AR,,2025-03-29 02:49:42,select,0,suggestion_results,MVPD STB,3,2025-03
adole,olu,AR,"Adolescence: Limited Series: ""Episode 1""",2025-03-25 00:42:07,play,0,title_results,iPad,3,2025-03
adole,olu,AR,Adolescencia,2025-03-25 00:41:58,select,0,title_results,iPad,3,2025-03
,SIL,AR,La habitación de al lado,2025-03-17 01:46:32,play,0,prequery_results,iPad,3,2025-03
,SIL,AR,La habitación de al lado,2025-03-17 01:46:28,select,0,prequery_results,iPad,3,2025-03
set it,UMA,AR,¡No estás invitada a mi bat mitzvá!,2025-03-15 01:02:34,play,0,title_results,HTML 5,3,2025-03
set it,UMA,AR,Set It Up: El plan imperfecto,2025-03-15 00:52:51,play,0,title_results,HTML 5,3,2025-03
